,Dataset,Model,Layer,Iteration,Accuracy,Plot
1080,EventsAdapt,roberta-large,9,1,0.7307692307692307,RoBERTa EventsAdapt
1081,EventsAdapt,roberta-large,9,2,0.7884615384615384,RoBERTa EventsAdapt
1082,EventsAdapt,roberta-large,9,3,0.7051282051282052,RoBERTa EventsAdapt
1083,EventsAdapt,roberta-large,9,4,0.8397435897435898,RoBERTa EventsAdapt
1084,EventsAdapt,roberta-large,9,5,0.6987179487179487,RoBERTa EventsAdapt
1085,EventsAdapt,roberta-large,9,6,0.75,RoBERTa EventsAdapt
1086,EventsAdapt,roberta-large,9,7,0.6602564102564102,RoBERTa EventsAdapt
1087,EventsAdapt,roberta-large,9,8,0.6602564102564102,RoBERTa EventsAdapt
1088,EventsAdapt,roberta-large,9,9,0.7115384615384616,RoBERTa EventsAdapt
1089,EventsAdapt,roberta-large,9,10,0.717948717948718,RoBERTa EventsAdapt
1090,EventsAdapt,roberta-large,10,1,0.6987179487179487,RoBERTa EventsAdapt
1091,EventsAdapt,roberta-large,10,2,0.6730769230769231,RoBERTa EventsAdapt
1092,EventsAdapt,roberta-large,10,3,0.717948717948718,RoBERTa EventsAdapt
1093,EventsAdapt,roberta-large,10,4,0.75,RoBERTa EventsAdapt
1094,EventsAdapt,roberta-large,10,5,0.7884615384615384,RoBERTa EventsAdapt
1095,EventsAdapt,roberta-large,10,6,0.7628205128205128,RoBERTa EventsAdapt
1096,EventsAdapt,roberta-large,10,7,0.7948717948717948,RoBERTa EventsAdapt
1097,EventsAdapt,roberta-large,10,8,0.7884615384615384,RoBERTa EventsAdapt
1098,EventsAdapt,roberta-large,10,9,0.7628205128205128,RoBERTa EventsAdapt
1099,EventsAdapt,roberta-large,10,10,0.7115384615384616,RoBERTa EventsAdapt
1100,EventsAdapt,roberta-large,11,1,0.7243589743589743,RoBERTa EventsAdapt
1101,EventsAdapt,roberta-large,11,2,0.8076923076923077,RoBERTa EventsAdapt
1102,EventsAdapt,roberta-large,11,3,0.7115384615384616,RoBERTa EventsAdapt
1103,EventsAdapt,roberta-large,11,4,0.7884615384615384,RoBERTa EventsAdapt
1104,EventsAdapt,roberta-large,11,5,0.7051282051282052,RoBERTa EventsAdapt
1105,EventsAdapt,roberta-large,11,6,0.7948717948717948,RoBERTa EventsAdapt
1106,EventsAdapt,roberta-large,11,7,0.7628205128205128,RoBERTa EventsAdapt
1107,EventsAdapt,roberta-large,11,8,0.8012820512820513,RoBERTa EventsAdapt
1108,EventsAdapt,roberta-large,11,9,0.7051282051282052,RoBERTa EventsAdapt
1109,EventsAdapt,roberta-large,11,10,0.8333333333333334,RoBERTa EventsAdapt
1110,EventsAdapt,roberta-large,12,1,0.7435897435897436,RoBERTa EventsAdapt
1111,EventsAdapt,roberta-large,12,2,0.7692307692307693,RoBERTa EventsAdapt
1112,EventsAdapt,roberta-large,12,3,0.75,RoBERTa EventsAdapt
1113,EventsAdapt,roberta-large,12,4,0.7628205128205128,RoBERTa EventsAdapt
1114,EventsAdapt,roberta-large,12,5,0.7756410256410257,RoBERTa EventsAdapt
1115,EventsAdapt,roberta-large,12,6,0.6987179487179487,RoBERTa EventsAdapt
1116,EventsAdapt,roberta-large,12,7,0.7307692307692307,RoBERTa EventsAdapt
1117,EventsAdapt,roberta-large,12,8,0.6858974358974359,RoBERTa EventsAdapt
1118,EventsAdapt,roberta-large,12,9,0.8141025641025641,RoBERTa EventsAdapt
1119,EventsAdapt,roberta-large,12,10,0.7243589743589743,RoBERTa EventsAdapt
1120,EventsAdapt,roberta-large,13,1,0.7884615384615384,RoBERTa EventsAdapt
1121,EventsAdapt,roberta-large,13,2,0.8012820512820513,RoBERTa EventsAdapt
1122,EventsAdapt,roberta-large,13,3,0.6987179487179487,RoBERTa EventsAdapt
1123,EventsAdapt,roberta-large,13,4,0.717948717948718,RoBERTa EventsAdapt
1124,EventsAdapt,roberta-large,13,5,0.7243589743589743,RoBERTa EventsAdapt
1125,EventsAdapt,roberta-large,13,6,0.7692307692307693,RoBERTa EventsAdapt
1126,EventsAdapt,roberta-large,13,7,0.7435897435897436,RoBERTa EventsAdapt
1127,EventsAdapt,roberta-large,13,8,0.7051282051282052,RoBERTa EventsAdapt
1128,EventsAdapt,roberta-large,13,9,0.7884615384615384,RoBERTa EventsAdapt
1129,EventsAdapt,roberta-large,13,10,0.7756410256410257,RoBERTa EventsAdapt
1130,EventsAdapt,roberta-large,14,1,0.7884615384615384,RoBERTa EventsAdapt
1131,EventsAdapt,roberta-large,14,2,0.8076923076923077,RoBERTa EventsAdapt
1132,EventsAdapt,roberta-large,14,3,0.7884615384615384,RoBERTa EventsAdapt
1133,EventsAdapt,roberta-large,14,4,0.717948717948718,RoBERTa EventsAdapt
1134,EventsAdapt,roberta-large,14,5,0.8141025641025641,RoBERTa EventsAdapt
1135,EventsAdapt,roberta-large,14,6,0.7884615384615384,RoBERTa EventsAdapt
1136,EventsAdapt,roberta-large,14,7,0.7948717948717948,RoBERTa EventsAdapt
1137,EventsAdapt,roberta-large,14,8,0.8012820512820513,RoBERTa EventsAdapt
1138,EventsAdapt,roberta-large,14,9,0.7948717948717948,RoBERTa EventsAdapt
1139,EventsAdapt,roberta-large,14,10,0.782051282051282,RoBERTa EventsAdapt
1140,EventsAdapt,roberta-large,15,1,0.8205128205128205,RoBERTa EventsAdapt
1141,EventsAdapt,roberta-large,15,2,0.7884615384615384,RoBERTa EventsAdapt
1142,EventsAdapt,roberta-large,15,3,0.8205128205128205,RoBERTa EventsAdapt
1143,EventsAdapt,roberta-large,15,4,0.7948717948717948,RoBERTa EventsAdapt
1144,EventsAdapt,roberta-large,15,5,0.8205128205128205,RoBERTa EventsAdapt
1145,EventsAdapt,roberta-large,15,6,0.7948717948717948,RoBERTa EventsAdapt
1146,EventsAdapt,roberta-large,15,7,0.8205128205128205,RoBERTa EventsAdapt
1147,EventsAdapt,roberta-large,15,8,0.8076923076923077,RoBERTa EventsAdapt
1148,EventsAdapt,roberta-large,15,9,0.8012820512820513,RoBERTa EventsAdapt
1149,EventsAdapt,roberta-large,15,10,0.7756410256410257,RoBERTa EventsAdapt
1150,EventsAdapt,roberta-large,16,1,0.7692307692307693,RoBERTa EventsAdapt
1151,EventsAdapt,roberta-large,16,2,0.8717948717948718,RoBERTa EventsAdapt
1152,EventsAdapt,roberta-large,16,3,0.8974358974358975,RoBERTa EventsAdapt
1153,EventsAdapt,roberta-large,16,4,0.7628205128205128,RoBERTa EventsAdapt
1154,EventsAdapt,roberta-large,16,5,0.7948717948717948,RoBERTa EventsAdapt
1155,EventsAdapt,roberta-large,16,6,0.8525641025641025,RoBERTa EventsAdapt
1156,EventsAdapt,roberta-large,16,7,0.8076923076923077,RoBERTa EventsAdapt
1157,EventsAdapt,roberta-large,16,8,0.7692307692307693,RoBERTa EventsAdapt
1158,EventsAdapt,roberta-large,16,9,0.8333333333333334,RoBERTa EventsAdapt
1159,EventsAdapt,roberta-large,16,10,0.8397435897435898,RoBERTa EventsAdapt
1160,EventsAdapt,roberta-large,17,1,0.7756410256410257,RoBERTa EventsAdapt
1161,EventsAdapt,roberta-large,17,2,0.8333333333333334,RoBERTa EventsAdapt
1162,EventsAdapt,roberta-large,17,3,0.8333333333333334,RoBERTa EventsAdapt
1163,EventsAdapt,roberta-large,17,4,0.8397435897435898,RoBERTa EventsAdapt
1164,EventsAdapt,roberta-large,17,5,0.7628205128205128,RoBERTa EventsAdapt
1165,EventsAdapt,roberta-large,17,6,0.782051282051282,RoBERTa EventsAdapt
1166,EventsAdapt,roberta-large,17,7,0.8076923076923077,RoBERTa EventsAdapt
1167,EventsAdapt,roberta-large,17,8,0.8076923076923077,RoBERTa EventsAdapt
1168,EventsAdapt,roberta-large,17,9,0.8076923076923077,RoBERTa EventsAdapt
1169,EventsAdapt,roberta-large,17,10,0.782051282051282,RoBERTa EventsAdapt
1170,EventsAdapt,roberta-large,18,1,0.7756410256410257,RoBERTa EventsAdapt
1171,EventsAdapt,roberta-large,18,2,0.8076923076923077,RoBERTa EventsAdapt
1172,EventsAdapt,roberta-large,18,3,0.8076923076923077,RoBERTa EventsAdapt
1173,EventsAdapt,roberta-large,18,4,0.8461538461538461,RoBERTa EventsAdapt
1174,EventsAdapt,roberta-large,18,5,0.8076923076923077,RoBERTa EventsAdapt
1175,EventsAdapt,roberta-large,18,6,0.8269230769230769,RoBERTa EventsAdapt
1176,EventsAdapt,roberta-large,18,7,0.8461538461538461,RoBERTa EventsAdapt
1177,EventsAdapt,roberta-large,18,8,0.8205128205128205,RoBERTa EventsAdapt
1178,EventsAdapt,roberta-large,18,9,0.7692307692307693,RoBERTa EventsAdapt
1179,EventsAdapt,roberta-large,18,10,0.8397435897435898,RoBERTa EventsAdapt
1180,EventsAdapt,roberta-large,19,1,0.8012820512820513,RoBERTa EventsAdapt
1181,EventsAdapt,roberta-large,19,2,0.8397435897435898,RoBERTa EventsAdapt
1182,EventsAdapt,roberta-large,19,3,0.8653846153846154,RoBERTa EventsAdapt
1183,EventsAdapt,roberta-large,19,4,0.782051282051282,RoBERTa EventsAdapt
1184,EventsAdapt,roberta-large,19,5,0.8397435897435898,RoBERTa EventsAdapt
1185,EventsAdapt,roberta-large,19,6,0.7884615384615384,RoBERTa EventsAdapt
1186,EventsAdapt,roberta-large,19,7,0.8205128205128205,RoBERTa EventsAdapt
1187,EventsAdapt,roberta-large,19,8,0.7884615384615384,RoBERTa EventsAdapt
1188,EventsAdapt,roberta-large,19,9,0.7948717948717948,RoBERTa EventsAdapt
1189,EventsAdapt,roberta-large,19,10,0.7692307692307693,RoBERTa EventsAdapt
1190,EventsAdapt,roberta-large,20,1,0.7435897435897436,RoBERTa EventsAdapt
1191,EventsAdapt,roberta-large,20,2,0.8397435897435898,RoBERTa EventsAdapt
1192,EventsAdapt,roberta-large,20,3,0.7435897435897436,RoBERTa EventsAdapt
1193,EventsAdapt,roberta-large,20,4,0.782051282051282,RoBERTa EventsAdapt
1194,EventsAdapt,roberta-large,20,5,0.7884615384615384,RoBERTa EventsAdapt
1195,EventsAdapt,roberta-large,20,6,0.8076923076923077,RoBERTa EventsAdapt
1196,EventsAdapt,roberta-large,20,7,0.7756410256410257,RoBERTa EventsAdapt
1197,EventsAdapt,roberta-large,20,8,0.8269230769230769,RoBERTa EventsAdapt
1198,EventsAdapt,roberta-large,20,9,0.8012820512820513,RoBERTa EventsAdapt
1199,EventsAdapt,roberta-large,20,10,0.7756410256410257,RoBERTa EventsAdapt
1200,EventsAdapt,roberta-large,21,1,0.8461538461538461,RoBERTa EventsAdapt
1201,EventsAdapt,roberta-large,21,2,0.782051282051282,RoBERTa EventsAdapt
1202,EventsAdapt,roberta-large,21,3,0.8525641025641025,RoBERTa EventsAdapt
1203,EventsAdapt,roberta-large,21,4,0.8076923076923077,RoBERTa EventsAdapt
1204,EventsAdapt,roberta-large,21,5,0.8333333333333334,RoBERTa EventsAdapt
1205,EventsAdapt,roberta-large,21,6,0.7948717948717948,RoBERTa EventsAdapt
1206,EventsAdapt,roberta-large,21,7,0.8525641025641025,RoBERTa EventsAdapt
1207,EventsAdapt,roberta-large,21,8,0.7756410256410257,RoBERTa EventsAdapt
1208,EventsAdapt,roberta-large,21,9,0.782051282051282,RoBERTa EventsAdapt
1209,EventsAdapt,roberta-large,21,10,0.8461538461538461,RoBERTa EventsAdapt
1210,EventsAdapt,roberta-large,22,1,0.8012820512820513,RoBERTa EventsAdapt
1211,EventsAdapt,roberta-large,22,2,0.8846153846153846,RoBERTa EventsAdapt
1212,EventsAdapt,roberta-large,22,3,0.7948717948717948,RoBERTa EventsAdapt
1213,EventsAdapt,roberta-large,22,4,0.7692307692307693,RoBERTa EventsAdapt
1214,EventsAdapt,roberta-large,22,5,0.8012820512820513,RoBERTa EventsAdapt
1215,EventsAdapt,roberta-large,22,6,0.8397435897435898,RoBERTa EventsAdapt
1216,EventsAdapt,roberta-large,22,7,0.8461538461538461,RoBERTa EventsAdapt
1217,EventsAdapt,roberta-large,22,8,0.8205128205128205,RoBERTa EventsAdapt
1218,EventsAdapt,roberta-large,22,9,0.7884615384615384,RoBERTa EventsAdapt
1219,EventsAdapt,roberta-large,22,10,0.8461538461538461,RoBERTa EventsAdapt
1220,EventsAdapt,roberta-large,23,1,0.8141025641025641,RoBERTa EventsAdapt
1221,EventsAdapt,roberta-large,23,2,0.8461538461538461,RoBERTa EventsAdapt
1222,EventsAdapt,roberta-large,23,3,0.8076923076923077,RoBERTa EventsAdapt
1223,EventsAdapt,roberta-large,23,4,0.8333333333333334,RoBERTa EventsAdapt
1224,EventsAdapt,roberta-large,23,5,0.8589743589743589,RoBERTa EventsAdapt
1225,EventsAdapt,roberta-large,23,6,0.7307692307692307,RoBERTa EventsAdapt
1226,EventsAdapt,roberta-large,23,7,0.8333333333333334,RoBERTa EventsAdapt
1227,EventsAdapt,roberta-large,23,8,0.7884615384615384,RoBERTa EventsAdapt
1228,EventsAdapt,roberta-large,23,9,0.8269230769230769,RoBERTa EventsAdapt
1229,EventsAdapt,roberta-large,23,10,0.8012820512820513,RoBERTa EventsAdapt
1230,EventsAdapt,roberta-large,24,1,0.8525641025641025,RoBERTa EventsAdapt
1231,EventsAdapt,roberta-large,24,2,0.8589743589743589,RoBERTa EventsAdapt
1232,EventsAdapt,roberta-large,24,3,0.8589743589743589,RoBERTa EventsAdapt
1233,EventsAdapt,roberta-large,24,4,0.8525641025641025,RoBERTa EventsAdapt
1234,EventsAdapt,roberta-large,24,5,0.8205128205128205,RoBERTa EventsAdapt
1235,EventsAdapt,roberta-large,24,6,0.7884615384615384,RoBERTa EventsAdapt
1236,EventsAdapt,roberta-large,24,7,0.8333333333333334,RoBERTa EventsAdapt
1237,EventsAdapt,roberta-large,24,8,0.8589743589743589,RoBERTa EventsAdapt
1238,EventsAdapt,roberta-large,24,9,0.8846153846153846,RoBERTa EventsAdapt
1239,EventsAdapt,roberta-large,24,10,0.8589743589743589,RoBERTa EventsAdapt
1240,EventsAdapt,roberta-large,25,1,0.7948717948717948,RoBERTa EventsAdapt
1241,EventsAdapt,roberta-large,25,2,0.7948717948717948,RoBERTa EventsAdapt
1242,EventsAdapt,roberta-large,25,3,0.7756410256410257,RoBERTa EventsAdapt
1243,EventsAdapt,roberta-large,25,4,0.8269230769230769,RoBERTa EventsAdapt
1244,EventsAdapt,roberta-large,25,5,0.8012820512820513,RoBERTa EventsAdapt
1245,EventsAdapt,roberta-large,25,6,0.8205128205128205,RoBERTa EventsAdapt
1246,EventsAdapt,roberta-large,25,7,0.7884615384615384,RoBERTa EventsAdapt
1247,EventsAdapt,roberta-large,25,8,0.75,RoBERTa EventsAdapt
1248,EventsAdapt,roberta-large,25,9,0.782051282051282,RoBERTa EventsAdapt
1249,EventsAdapt,roberta-large,25,10,0.8269230769230769,RoBERTa EventsAdapt
1250,EventsRev,roberta-large,1,1,0.5,RoBERTa EventsRev
1251,EventsRev,roberta-large,1,2,0.5,RoBERTa EventsRev
1252,EventsRev,roberta-large,1,3,0.5,RoBERTa EventsRev
1253,EventsRev,roberta-large,1,4,0.5,RoBERTa EventsRev
1254,EventsRev,roberta-large,1,5,0.5,RoBERTa EventsRev
1255,EventsRev,roberta-large,1,6,0.5,RoBERTa EventsRev
1256,EventsRev,roberta-large,1,7,0.5,RoBERTa EventsRev
1257,EventsRev,roberta-large,1,8,0.5,RoBERTa EventsRev
1258,EventsRev,roberta-large,1,9,0.5,RoBERTa EventsRev
1259,EventsRev,roberta-large,1,10,0.5,RoBERTa EventsRev
1260,EventsRev,roberta-large,2,1,0.5833333333333334,RoBERTa EventsRev
1261,EventsRev,roberta-large,2,2,0.5,RoBERTa EventsRev
1262,EventsRev,roberta-large,2,3,0.5,RoBERTa EventsRev
1263,EventsRev,roberta-large,2,4,0.5,RoBERTa EventsRev
1264,EventsRev,roberta-large,2,5,0.4166666666666667,RoBERTa EventsRev
1265,EventsRev,roberta-large,2,6,0.6666666666666666,RoBERTa EventsRev
1266,EventsRev,roberta-large,2,7,0.5,RoBERTa EventsRev
1267,EventsRev,roberta-large,2,8,0.6666666666666666,RoBERTa EventsRev
1268,EventsRev,roberta-large,2,9,0.5,RoBERTa EventsRev
1269,EventsRev,roberta-large,2,10,0.5,RoBERTa EventsRev
1270,EventsRev,roberta-large,3,1,0.3333333333333333,RoBERTa EventsRev
1271,EventsRev,roberta-large,3,2,0.5,RoBERTa EventsRev
1272,EventsRev,roberta-large,3,3,0.5,RoBERTa EventsRev
1273,EventsRev,roberta-large,3,4,0.5833333333333334,RoBERTa EventsRev
1274,EventsRev,roberta-large,3,5,0.5,RoBERTa EventsRev
1275,EventsRev,roberta-large,3,6,0.3333333333333333,RoBERTa EventsRev
1276,EventsRev,roberta-large,3,7,0.5833333333333334,RoBERTa EventsRev
1277,EventsRev,roberta-large,3,8,0.6666666666666666,RoBERTa EventsRev
1278,EventsRev,roberta-large,3,9,0.3333333333333333,RoBERTa EventsRev
1279,EventsRev,roberta-large,3,10,0.5,RoBERTa EventsRev
1280,EventsRev,roberta-large,4,1,0.6666666666666666,RoBERTa EventsRev
1281,EventsRev,roberta-large,4,2,0.5833333333333334,RoBERTa EventsRev
1282,EventsRev,roberta-large,4,3,0.75,RoBERTa EventsRev
1283,EventsRev,roberta-large,4,4,0.5,RoBERTa EventsRev
1284,EventsRev,roberta-large,4,5,0.75,RoBERTa EventsRev
1285,EventsRev,roberta-large,4,6,0.5,RoBERTa EventsRev
1286,EventsRev,roberta-large,4,7,0.5833333333333334,RoBERTa EventsRev
1287,EventsRev,roberta-large,4,8,0.75,RoBERTa EventsRev
1288,EventsRev,roberta-large,4,9,0.5,RoBERTa EventsRev
1289,EventsRev,roberta-large,4,10,0.5,RoBERTa EventsRev
1290,EventsRev,roberta-large,5,1,0.5833333333333334,RoBERTa EventsRev
1291,EventsRev,roberta-large,5,2,0.5833333333333334,RoBERTa EventsRev
1292,EventsRev,roberta-large,5,3,0.4166666666666667,RoBERTa EventsRev
1293,EventsRev,roberta-large,5,4,0.5,RoBERTa EventsRev
1294,EventsRev,roberta-large,5,5,0.6666666666666666,RoBERTa EventsRev
1295,EventsRev,roberta-large,5,6,0.5833333333333334,RoBERTa EventsRev
1296,EventsRev,roberta-large,5,7,0.4166666666666667,RoBERTa EventsRev
1297,EventsRev,roberta-large,5,8,0.4166666666666667,RoBERTa EventsRev
1298,EventsRev,roberta-large,5,9,0.4166666666666667,RoBERTa EventsRev
1299,EventsRev,roberta-large,5,10,0.4166666666666667,RoBERTa EventsRev
1300,EventsRev,roberta-large,6,1,0.6666666666666666,RoBERTa EventsRev
1301,EventsRev,roberta-large,6,2,0.5,RoBERTa EventsRev
1302,EventsRev,roberta-large,6,3,0.5,RoBERTa EventsRev
1303,EventsRev,roberta-large,6,4,0.5,RoBERTa EventsRev
1304,EventsRev,roberta-large,6,5,0.5833333333333334,RoBERTa EventsRev
1305,EventsRev,roberta-large,6,6,0.5,RoBERTa EventsRev
1306,EventsRev,roberta-large,6,7,0.5833333333333334,RoBERTa EventsRev
1307,EventsRev,roberta-large,6,8,0.5833333333333334,RoBERTa EventsRev
1308,EventsRev,roberta-large,6,9,0.5833333333333334,RoBERTa EventsRev
1309,EventsRev,roberta-large,6,10,0.4166666666666667,RoBERTa EventsRev
1310,EventsRev,roberta-large,7,1,0.4166666666666667,RoBERTa EventsRev
1311,EventsRev,roberta-large,7,2,0.75,RoBERTa EventsRev
1312,EventsRev,roberta-large,7,3,0.5833333333333334,RoBERTa EventsRev
1313,EventsRev,roberta-large,7,4,0.5833333333333334,RoBERTa EventsRev
1314,EventsRev,roberta-large,7,5,0.5833333333333334,RoBERTa EventsRev
1315,EventsRev,roberta-large,7,6,0.5833333333333334,RoBERTa EventsRev
1316,EventsRev,roberta-large,7,7,0.8333333333333334,RoBERTa EventsRev
1317,EventsRev,roberta-large,7,8,0.4166666666666667,RoBERTa EventsRev
1318,EventsRev,roberta-large,7,9,0.6666666666666666,RoBERTa EventsRev
1319,EventsRev,roberta-large,7,10,0.5833333333333334,RoBERTa EventsRev
1320,EventsRev,roberta-large,8,1,0.6666666666666666,RoBERTa EventsRev
1321,EventsRev,roberta-large,8,2,0.6666666666666666,RoBERTa EventsRev
1322,EventsRev,roberta-large,8,3,0.5833333333333334,RoBERTa EventsRev
1323,EventsRev,roberta-large,8,4,0.4166666666666667,RoBERTa EventsRev
1324,EventsRev,roberta-large,8,5,0.5833333333333334,RoBERTa EventsRev
1325,EventsRev,roberta-large,8,6,0.4166666666666667,RoBERTa EventsRev
1326,EventsRev,roberta-large,8,7,0.5833333333333334,RoBERTa EventsRev
1327,EventsRev,roberta-large,8,8,0.5833333333333334,RoBERTa EventsRev
1328,EventsRev,roberta-large,8,9,0.4166666666666667,RoBERTa EventsRev
1329,EventsRev,roberta-large,8,10,0.5833333333333334,RoBERTa EventsRev
1330,EventsRev,roberta-large,9,1,0.5833333333333334,RoBERTa EventsRev
1331,EventsRev,roberta-large,9,2,0.5833333333333334,RoBERTa EventsRev
1332,EventsRev,roberta-large,9,3,0.5,RoBERTa EventsRev
1333,EventsRev,roberta-large,9,4,0.75,RoBERTa EventsRev
1334,EventsRev,roberta-large,9,5,0.5,RoBERTa EventsRev
1335,EventsRev,roberta-large,9,6,0.5833333333333334,RoBERTa EventsRev
1336,EventsRev,roberta-large,9,7,0.6666666666666666,RoBERTa EventsRev
1337,EventsRev,roberta-large,9,8,0.6666666666666666,RoBERTa EventsRev
1338,EventsRev,roberta-large,9,9,0.5833333333333334,RoBERTa EventsRev
1339,EventsRev,roberta-large,9,10,0.6666666666666666,RoBERTa EventsRev
1340,EventsRev,roberta-large,10,1,0.6666666666666666,RoBERTa EventsRev
1341,EventsRev,roberta-large,10,2,0.5,RoBERTa EventsRev
1342,EventsRev,roberta-large,10,3,0.6666666666666666,RoBERTa EventsRev
1343,EventsRev,roberta-large,10,4,0.5833333333333334,RoBERTa EventsRev
1344,EventsRev,roberta-large,10,5,0.75,RoBERTa EventsRev
1345,EventsRev,roberta-large,10,6,0.5,RoBERTa EventsRev
1346,EventsRev,roberta-large,10,7,0.5833333333333334,RoBERTa EventsRev
1347,EventsRev,roberta-large,10,8,0.6666666666666666,RoBERTa EventsRev
1348,EventsRev,roberta-large,10,9,0.6666666666666666,RoBERTa EventsRev
1349,EventsRev,roberta-large,10,10,0.5,RoBERTa EventsRev
1350,EventsRev,roberta-large,11,1,0.6666666666666666,RoBERTa EventsRev
1351,EventsRev,roberta-large,11,2,0.6666666666666666,RoBERTa EventsRev
1352,EventsRev,roberta-large,11,3,0.6666666666666666,RoBERTa EventsRev
1353,EventsRev,roberta-large,11,4,0.6666666666666666,RoBERTa EventsRev
1354,EventsRev,roberta-large,11,5,0.5833333333333334,RoBERTa EventsRev
1355,EventsRev,roberta-large,11,6,0.6666666666666666,RoBERTa EventsRev
1356,EventsRev,roberta-large,11,7,0.5833333333333334,RoBERTa EventsRev
1357,EventsRev,roberta-large,11,8,0.5833333333333334,RoBERTa EventsRev
1358,EventsRev,roberta-large,11,9,0.6666666666666666,RoBERTa EventsRev
1359,EventsRev,roberta-large,11,10,0.6666666666666666,RoBERTa EventsRev
1360,EventsRev,roberta-large,12,1,0.5833333333333334,RoBERTa EventsRev
1361,EventsRev,roberta-large,12,2,0.6666666666666666,RoBERTa EventsRev
1362,EventsRev,roberta-large,12,3,0.5833333333333334,RoBERTa EventsRev
1363,EventsRev,roberta-large,12,4,0.8333333333333334,RoBERTa EventsRev
1364,EventsRev,roberta-large,12,5,0.5833333333333334,RoBERTa EventsRev
1365,EventsRev,roberta-large,12,6,0.5833333333333334,RoBERTa EventsRev
1366,EventsRev,roberta-large,12,7,0.6666666666666666,RoBERTa EventsRev
1367,EventsRev,roberta-large,12,8,0.5833333333333334,RoBERTa EventsRev
1368,EventsRev,roberta-large,12,9,0.5,RoBERTa EventsRev
1369,EventsRev,roberta-large,12,10,0.6666666666666666,RoBERTa EventsRev
1370,EventsRev,roberta-large,13,1,0.5833333333333334,RoBERTa EventsRev
1371,EventsRev,roberta-large,13,2,0.6666666666666666,RoBERTa EventsRev
1372,EventsRev,roberta-large,13,3,0.5,RoBERTa EventsRev
1373,EventsRev,roberta-large,13,4,0.5833333333333334,RoBERTa EventsRev
1374,EventsRev,roberta-large,13,5,0.5833333333333334,RoBERTa EventsRev
1375,EventsRev,roberta-large,13,6,0.5,RoBERTa EventsRev
1376,EventsRev,roberta-large,13,7,0.5833333333333334,RoBERTa EventsRev
1377,EventsRev,roberta-large,13,8,0.5,RoBERTa EventsRev
1378,EventsRev,roberta-large,13,9,0.6666666666666666,RoBERTa EventsRev
1379,EventsRev,roberta-large,13,10,0.5,RoBERTa EventsRev
1380,EventsRev,roberta-large,14,1,0.5833333333333334,RoBERTa EventsRev
1381,EventsRev,roberta-large,14,2,0.5833333333333334,RoBERTa EventsRev
1382,EventsRev,roberta-large,14,3,0.5833333333333334,RoBERTa EventsRev
1383,EventsRev,roberta-large,14,4,0.75,RoBERTa EventsRev
1384,EventsRev,roberta-large,14,5,0.5,RoBERTa EventsRev
1385,EventsRev,roberta-large,14,6,0.6666666666666666,RoBERTa EventsRev
1386,EventsRev,roberta-large,14,7,0.75,RoBERTa EventsRev
1387,EventsRev,roberta-large,14,8,0.6666666666666666,RoBERTa EventsRev
1388,EventsRev,roberta-large,14,9,0.6666666666666666,RoBERTa EventsRev
1389,EventsRev,roberta-large,14,10,0.5833333333333334,RoBERTa EventsRev
1390,EventsRev,roberta-large,15,1,0.8333333333333334,RoBERTa EventsRev
1391,EventsRev,roberta-large,15,2,0.5833333333333334,RoBERTa EventsRev
1392,EventsRev,roberta-large,15,3,0.75,RoBERTa EventsRev
