,Dataset,Model,Layer,Iteration,Accuracy
2059,EventsAdapt,gpt2-xl,7,10,0.6410256410256411
2060,EventsAdapt,gpt2-xl,8,1,0.5961538461538461
2061,EventsAdapt,gpt2-xl,8,2,0.5256410256410257
2062,EventsAdapt,gpt2-xl,8,3,0.5705128205128205
2063,EventsAdapt,gpt2-xl,8,4,0.5576923076923077
2064,EventsAdapt,gpt2-xl,8,5,0.5576923076923077
2065,EventsAdapt,gpt2-xl,8,6,0.5448717948717948
2066,EventsAdapt,gpt2-xl,8,7,0.5641025641025641
2067,EventsAdapt,gpt2-xl,8,8,0.5833333333333334
2068,EventsAdapt,gpt2-xl,8,9,0.5256410256410257
2069,EventsAdapt,gpt2-xl,8,10,0.5384615384615384
2070,EventsAdapt,gpt2-xl,9,1,0.6025641025641025
2071,EventsAdapt,gpt2-xl,9,2,0.6410256410256411
2072,EventsAdapt,gpt2-xl,9,3,0.5961538461538461
2073,EventsAdapt,gpt2-xl,9,4,0.6025641025641025
2074,EventsAdapt,gpt2-xl,9,5,0.5833333333333334
2075,EventsAdapt,gpt2-xl,9,6,0.5384615384615384
2076,EventsAdapt,gpt2-xl,9,7,0.5961538461538461
2077,EventsAdapt,gpt2-xl,9,8,0.6346153846153846
2078,EventsAdapt,gpt2-xl,9,9,0.5576923076923077
2079,EventsAdapt,gpt2-xl,9,10,0.5641025641025641
2080,EventsAdapt,gpt2-xl,10,1,0.5769230769230769
2081,EventsAdapt,gpt2-xl,10,2,0.6089743589743589
2082,EventsAdapt,gpt2-xl,10,3,0.6282051282051282
2083,EventsAdapt,gpt2-xl,10,4,0.5897435897435898
2084,EventsAdapt,gpt2-xl,10,5,0.5897435897435898
2085,EventsAdapt,gpt2-xl,10,6,0.6025641025641025
2086,EventsAdapt,gpt2-xl,10,7,0.5961538461538461
2087,EventsAdapt,gpt2-xl,10,8,0.5576923076923077
2088,EventsAdapt,gpt2-xl,10,9,0.5833333333333334
2089,EventsAdapt,gpt2-xl,10,10,0.5833333333333334
2090,EventsAdapt,gpt2-xl,11,1,0.5961538461538461
2091,EventsAdapt,gpt2-xl,11,2,0.6025641025641025
2092,EventsAdapt,gpt2-xl,11,3,0.6025641025641025
2093,EventsAdapt,gpt2-xl,11,4,0.5384615384615384
2094,EventsAdapt,gpt2-xl,11,5,0.6410256410256411
2095,EventsAdapt,gpt2-xl,11,6,0.5897435897435898
2096,EventsAdapt,gpt2-xl,11,7,0.6153846153846154
2097,EventsAdapt,gpt2-xl,11,8,0.6217948717948718
2098,EventsAdapt,gpt2-xl,11,9,0.6474358974358975
2099,EventsAdapt,gpt2-xl,11,10,0.5641025641025641
2100,EventsAdapt,gpt2-xl,12,1,0.5512820512820513
2101,EventsAdapt,gpt2-xl,12,2,0.5961538461538461
2102,EventsAdapt,gpt2-xl,12,3,0.6538461538461539
2103,EventsAdapt,gpt2-xl,12,4,0.6474358974358975
2104,EventsAdapt,gpt2-xl,12,5,0.5769230769230769
2105,EventsAdapt,gpt2-xl,12,6,0.5961538461538461
2106,EventsAdapt,gpt2-xl,12,7,0.5576923076923077
2107,EventsAdapt,gpt2-xl,12,8,0.5705128205128205
2108,EventsAdapt,gpt2-xl,12,9,0.5705128205128205
2109,EventsAdapt,gpt2-xl,12,10,0.5961538461538461
2110,EventsAdapt,gpt2-xl,13,1,0.6217948717948718
2111,EventsAdapt,gpt2-xl,13,2,0.6282051282051282
2112,EventsAdapt,gpt2-xl,13,3,0.6987179487179487
2113,EventsAdapt,gpt2-xl,13,4,0.5961538461538461
2114,EventsAdapt,gpt2-xl,13,5,0.6089743589743589
2115,EventsAdapt,gpt2-xl,13,6,0.6410256410256411
2116,EventsAdapt,gpt2-xl,13,7,0.6602564102564102
2117,EventsAdapt,gpt2-xl,13,8,0.6153846153846154
2118,EventsAdapt,gpt2-xl,13,9,0.6410256410256411
2119,EventsAdapt,gpt2-xl,13,10,0.5897435897435898
2120,EventsAdapt,gpt2-xl,14,1,0.6730769230769231
2121,EventsAdapt,gpt2-xl,14,2,0.5705128205128205
2122,EventsAdapt,gpt2-xl,14,3,0.6410256410256411
2123,EventsAdapt,gpt2-xl,14,4,0.6730769230769231
2124,EventsAdapt,gpt2-xl,14,5,0.6410256410256411
2125,EventsAdapt,gpt2-xl,14,6,0.6730769230769231
2126,EventsAdapt,gpt2-xl,14,7,0.6794871794871795
2127,EventsAdapt,gpt2-xl,14,8,0.6666666666666666
2128,EventsAdapt,gpt2-xl,14,9,0.6474358974358975
2129,EventsAdapt,gpt2-xl,14,10,0.6089743589743589
2130,EventsAdapt,gpt2-xl,15,1,0.6602564102564102
2131,EventsAdapt,gpt2-xl,15,2,0.6410256410256411
2132,EventsAdapt,gpt2-xl,15,3,0.6217948717948718
2133,EventsAdapt,gpt2-xl,15,4,0.6474358974358975
2134,EventsAdapt,gpt2-xl,15,5,0.6666666666666666
2135,EventsAdapt,gpt2-xl,15,6,0.6923076923076923
2136,EventsAdapt,gpt2-xl,15,7,0.6858974358974359
2137,EventsAdapt,gpt2-xl,15,8,0.6858974358974359
2138,EventsAdapt,gpt2-xl,15,9,0.6730769230769231
2139,EventsAdapt,gpt2-xl,15,10,0.7243589743589743
2140,EventsAdapt,gpt2-xl,16,1,0.7243589743589743
2141,EventsAdapt,gpt2-xl,16,2,0.6858974358974359
2142,EventsAdapt,gpt2-xl,16,3,0.6089743589743589
2143,EventsAdapt,gpt2-xl,16,4,0.6602564102564102
2144,EventsAdapt,gpt2-xl,16,5,0.7564102564102564
2145,EventsAdapt,gpt2-xl,16,6,0.6538461538461539
2146,EventsAdapt,gpt2-xl,16,7,0.75
2147,EventsAdapt,gpt2-xl,16,8,0.6538461538461539
2148,EventsAdapt,gpt2-xl,16,9,0.6858974358974359
2149,EventsAdapt,gpt2-xl,16,10,0.7371794871794872
2150,EventsAdapt,gpt2-xl,17,1,0.7115384615384616
2151,EventsAdapt,gpt2-xl,17,2,0.6987179487179487
2152,EventsAdapt,gpt2-xl,17,3,0.6602564102564102
2153,EventsAdapt,gpt2-xl,17,4,0.7243589743589743
2154,EventsAdapt,gpt2-xl,17,5,0.7307692307692307
2155,EventsAdapt,gpt2-xl,17,6,0.6858974358974359
2156,EventsAdapt,gpt2-xl,17,7,0.6538461538461539
2157,EventsAdapt,gpt2-xl,17,8,0.7371794871794872
2158,EventsAdapt,gpt2-xl,17,9,0.7435897435897436
2159,EventsAdapt,gpt2-xl,17,10,0.7115384615384616
2160,EventsAdapt,gpt2-xl,18,1,0.6858974358974359
2161,EventsAdapt,gpt2-xl,18,2,0.7243589743589743
2162,EventsAdapt,gpt2-xl,18,3,0.6666666666666666
2163,EventsAdapt,gpt2-xl,18,4,0.7371794871794872
2164,EventsAdapt,gpt2-xl,18,5,0.7115384615384616
2165,EventsAdapt,gpt2-xl,18,6,0.6730769230769231
2166,EventsAdapt,gpt2-xl,18,7,0.6987179487179487
2167,EventsAdapt,gpt2-xl,18,8,0.7051282051282052
2168,EventsAdapt,gpt2-xl,18,9,0.6923076923076923
2169,EventsAdapt,gpt2-xl,18,10,0.6987179487179487
2170,EventsAdapt,gpt2-xl,19,1,0.7435897435897436
2171,EventsAdapt,gpt2-xl,19,2,0.7371794871794872
2172,EventsAdapt,gpt2-xl,19,3,0.6987179487179487
2173,EventsAdapt,gpt2-xl,19,4,0.6923076923076923
2174,EventsAdapt,gpt2-xl,19,5,0.7435897435897436
2175,EventsAdapt,gpt2-xl,19,6,0.6858974358974359
2176,EventsAdapt,gpt2-xl,19,7,0.717948717948718
2177,EventsAdapt,gpt2-xl,19,8,0.7243589743589743
2178,EventsAdapt,gpt2-xl,19,9,0.75
2179,EventsAdapt,gpt2-xl,19,10,0.7051282051282052
2180,EventsAdapt,gpt2-xl,20,1,0.7564102564102564
2181,EventsAdapt,gpt2-xl,20,2,0.75
2182,EventsAdapt,gpt2-xl,20,3,0.7628205128205128
2183,EventsAdapt,gpt2-xl,20,4,0.7564102564102564
2184,EventsAdapt,gpt2-xl,20,5,0.7756410256410257
2185,EventsAdapt,gpt2-xl,20,6,0.7756410256410257
2186,EventsAdapt,gpt2-xl,20,7,0.7051282051282052
2187,EventsAdapt,gpt2-xl,20,8,0.7435897435897436
2188,EventsAdapt,gpt2-xl,20,9,0.6987179487179487
2189,EventsAdapt,gpt2-xl,20,10,0.7115384615384616
2190,EventsAdapt,gpt2-xl,21,1,0.75
2191,EventsAdapt,gpt2-xl,21,2,0.7948717948717948
2192,EventsAdapt,gpt2-xl,21,3,0.7307692307692307
2193,EventsAdapt,gpt2-xl,21,4,0.7756410256410257
2194,EventsAdapt,gpt2-xl,21,5,0.7884615384615384
2195,EventsAdapt,gpt2-xl,21,6,0.7115384615384616
2196,EventsAdapt,gpt2-xl,21,7,0.8205128205128205
2197,EventsAdapt,gpt2-xl,21,8,0.7371794871794872
2198,EventsAdapt,gpt2-xl,21,9,0.7435897435897436
2199,EventsAdapt,gpt2-xl,21,10,0.717948717948718
2200,EventsAdapt,gpt2-xl,22,1,0.8205128205128205
2201,EventsAdapt,gpt2-xl,22,2,0.8012820512820513
2202,EventsAdapt,gpt2-xl,22,3,0.7243589743589743
2203,EventsAdapt,gpt2-xl,22,4,0.7692307692307693
2204,EventsAdapt,gpt2-xl,22,5,0.782051282051282
2205,EventsAdapt,gpt2-xl,22,6,0.7884615384615384
2206,EventsAdapt,gpt2-xl,22,7,0.8012820512820513
2207,EventsAdapt,gpt2-xl,22,8,0.782051282051282
2208,EventsAdapt,gpt2-xl,22,9,0.7756410256410257
2209,EventsAdapt,gpt2-xl,22,10,0.8269230769230769
2210,EventsAdapt,gpt2-xl,23,1,0.7692307692307693
2211,EventsAdapt,gpt2-xl,23,2,0.8076923076923077
2212,EventsAdapt,gpt2-xl,23,3,0.7564102564102564
2213,EventsAdapt,gpt2-xl,23,4,0.7435897435897436
2214,EventsAdapt,gpt2-xl,23,5,0.7628205128205128
2215,EventsAdapt,gpt2-xl,23,6,0.8076923076923077
2216,EventsAdapt,gpt2-xl,23,7,0.7371794871794872
2217,EventsAdapt,gpt2-xl,23,8,0.782051282051282
2218,EventsAdapt,gpt2-xl,23,9,0.7884615384615384
2219,EventsAdapt,gpt2-xl,23,10,0.8076923076923077
2220,EventsAdapt,gpt2-xl,24,1,0.7628205128205128
2221,EventsAdapt,gpt2-xl,24,2,0.8076923076923077
2222,EventsAdapt,gpt2-xl,24,3,0.7628205128205128
2223,EventsAdapt,gpt2-xl,24,4,0.7564102564102564
2224,EventsAdapt,gpt2-xl,24,5,0.782051282051282
2225,EventsAdapt,gpt2-xl,24,6,0.8012820512820513
2226,EventsAdapt,gpt2-xl,24,7,0.7948717948717948
2227,EventsAdapt,gpt2-xl,24,8,0.8141025641025641
2228,EventsAdapt,gpt2-xl,24,9,0.782051282051282
2229,EventsAdapt,gpt2-xl,24,10,0.8141025641025641
2230,EventsAdapt,gpt2-xl,25,1,0.8141025641025641
2231,EventsAdapt,gpt2-xl,25,2,0.7948717948717948
2232,EventsAdapt,gpt2-xl,25,3,0.782051282051282
2233,EventsAdapt,gpt2-xl,25,4,0.8269230769230769
2234,EventsAdapt,gpt2-xl,25,5,0.7692307692307693
2235,EventsAdapt,gpt2-xl,25,6,0.8012820512820513
2236,EventsAdapt,gpt2-xl,25,7,0.782051282051282
2237,EventsAdapt,gpt2-xl,25,8,0.7884615384615384
2238,EventsAdapt,gpt2-xl,25,9,0.8269230769230769
2239,EventsAdapt,gpt2-xl,25,10,0.7564102564102564
2240,EventsAdapt,gpt2-xl,26,1,0.7756410256410257
2241,EventsAdapt,gpt2-xl,26,2,0.8269230769230769
2242,EventsAdapt,gpt2-xl,26,3,0.8205128205128205
2243,EventsAdapt,gpt2-xl,26,4,0.782051282051282
2244,EventsAdapt,gpt2-xl,26,5,0.7756410256410257
2245,EventsAdapt,gpt2-xl,26,6,0.7564102564102564
2246,EventsAdapt,gpt2-xl,26,7,0.7756410256410257
2247,EventsAdapt,gpt2-xl,26,8,0.7884615384615384
2248,EventsAdapt,gpt2-xl,26,9,0.8269230769230769
2249,EventsAdapt,gpt2-xl,26,10,0.8076923076923077
2250,EventsAdapt,gpt2-xl,27,1,0.8012820512820513
2251,EventsAdapt,gpt2-xl,27,2,0.7948717948717948
2252,EventsAdapt,gpt2-xl,27,3,0.7884615384615384
2253,EventsAdapt,gpt2-xl,27,4,0.8012820512820513
2254,EventsAdapt,gpt2-xl,27,5,0.8141025641025641
2255,EventsAdapt,gpt2-xl,27,6,0.8141025641025641
2256,EventsAdapt,gpt2-xl,27,7,0.7628205128205128
2257,EventsAdapt,gpt2-xl,27,8,0.7564102564102564
2258,EventsAdapt,gpt2-xl,27,9,0.7564102564102564
2259,EventsAdapt,gpt2-xl,27,10,0.7692307692307693
2260,EventsAdapt,gpt2-xl,28,1,0.7435897435897436
2261,EventsAdapt,gpt2-xl,28,2,0.6987179487179487
2262,EventsAdapt,gpt2-xl,28,3,0.7628205128205128
2263,EventsAdapt,gpt2-xl,28,4,0.8141025641025641
2264,EventsAdapt,gpt2-xl,28,5,0.7692307692307693
2265,EventsAdapt,gpt2-xl,28,6,0.7564102564102564
2266,EventsAdapt,gpt2-xl,28,7,0.782051282051282
2267,EventsAdapt,gpt2-xl,28,8,0.7435897435897436
2268,EventsAdapt,gpt2-xl,28,9,0.7756410256410257
2269,EventsAdapt,gpt2-xl,28,10,0.8205128205128205
2270,EventsAdapt,gpt2-xl,29,1,0.8141025641025641
2271,EventsAdapt,gpt2-xl,29,2,0.8269230769230769
2272,EventsAdapt,gpt2-xl,29,3,0.8076923076923077
2273,EventsAdapt,gpt2-xl,29,4,0.75
2274,EventsAdapt,gpt2-xl,29,5,0.8076923076923077
2275,EventsAdapt,gpt2-xl,29,6,0.782051282051282
2276,EventsAdapt,gpt2-xl,29,7,0.7564102564102564
2277,EventsAdapt,gpt2-xl,29,8,0.8141025641025641
2278,EventsAdapt,gpt2-xl,29,9,0.7435897435897436
2279,EventsAdapt,gpt2-xl,29,10,0.7435897435897436
2280,EventsAdapt,gpt2-xl,30,1,0.8141025641025641
2281,EventsAdapt,gpt2-xl,30,2,0.8269230769230769
2282,EventsAdapt,gpt2-xl,30,3,0.8589743589743589
2283,EventsAdapt,gpt2-xl,30,4,0.7307692307692307
2284,EventsAdapt,gpt2-xl,30,5,0.7884615384615384
2285,EventsAdapt,gpt2-xl,30,6,0.7628205128205128
2286,EventsAdapt,gpt2-xl,30,7,0.7371794871794872
2287,EventsAdapt,gpt2-xl,30,8,0.7884615384615384
2288,EventsAdapt,gpt2-xl,30,9,0.7564102564102564
2289,EventsAdapt,gpt2-xl,30,10,0.7948717948717948
2290,EventsAdapt,gpt2-xl,31,1,0.8205128205128205
2291,EventsAdapt,gpt2-xl,31,2,0.8141025641025641
2292,EventsAdapt,gpt2-xl,31,3,0.717948717948718
2293,EventsAdapt,gpt2-xl,31,4,0.8269230769230769
2294,EventsAdapt,gpt2-xl,31,5,0.8397435897435898
2295,EventsAdapt,gpt2-xl,31,6,0.7435897435897436
2296,EventsAdapt,gpt2-xl,31,7,0.7692307692307693
2297,EventsAdapt,gpt2-xl,31,8,0.7756410256410257
2298,EventsAdapt,gpt2-xl,31,9,0.8397435897435898
2299,EventsAdapt,gpt2-xl,31,10,0.7692307692307693
2300,EventsAdapt,gpt2-xl,32,1,0.75
2301,EventsAdapt,gpt2-xl,32,2,0.75
2302,EventsAdapt,gpt2-xl,32,3,0.8205128205128205
2303,EventsAdapt,gpt2-xl,32,4,0.8269230769230769
2304,EventsAdapt,gpt2-xl,32,5,0.7307692307692307
2305,EventsAdapt,gpt2-xl,32,6,0.7564102564102564
2306,EventsAdapt,gpt2-xl,32,7,0.782051282051282
2307,EventsAdapt,gpt2-xl,32,8,0.7628205128205128
2308,EventsAdapt,gpt2-xl,32,9,0.8012820512820513
2309,EventsAdapt,gpt2-xl,32,10,0.7756410256410257
2310,EventsAdapt,gpt2-xl,33,1,0.7371794871794872
2311,EventsAdapt,gpt2-xl,33,2,0.7756410256410257
2312,EventsAdapt,gpt2-xl,33,3,0.7948717948717948
2313,EventsAdapt,gpt2-xl,33,4,0.7564102564102564
2314,EventsAdapt,gpt2-xl,33,5,0.7756410256410257
2315,EventsAdapt,gpt2-xl,33,6,0.7756410256410257
2316,EventsAdapt,gpt2-xl,33,7,0.7371794871794872
2317,EventsAdapt,gpt2-xl,33,8,0.8269230769230769
2318,EventsAdapt,gpt2-xl,33,9,0.8141025641025641
2319,EventsAdapt,gpt2-xl,33,10,0.7628205128205128
2320,EventsAdapt,gpt2-xl,34,1,0.7692307692307693
2321,EventsAdapt,gpt2-xl,34,2,0.8076923076923077
2322,EventsAdapt,gpt2-xl,34,3,0.8205128205128205
2323,EventsAdapt,gpt2-xl,34,4,0.7692307692307693
2324,EventsAdapt,gpt2-xl,34,5,0.8205128205128205
2325,EventsAdapt,gpt2-xl,34,6,0.7756410256410257
2326,EventsAdapt,gpt2-xl,34,7,0.8012820512820513
2327,EventsAdapt,gpt2-xl,34,8,0.7756410256410257
2328,EventsAdapt,gpt2-xl,34,9,0.7884615384615384
2329,EventsAdapt,gpt2-xl,34,10,0.7884615384615384
2330,EventsAdapt,gpt2-xl,35,1,0.7692307692307693
2331,EventsAdapt,gpt2-xl,35,2,0.7307692307692307
2332,EventsAdapt,gpt2-xl,35,3,0.7628205128205128
2333,EventsAdapt,gpt2-xl,35,4,0.75
2334,EventsAdapt,gpt2-xl,35,5,0.7884615384615384
2335,EventsAdapt,gpt2-xl,35,6,0.7435897435897436
2336,EventsAdapt,gpt2-xl,35,7,0.7884615384615384
2337,EventsAdapt,gpt2-xl,35,8,0.8205128205128205
2338,EventsAdapt,gpt2-xl,35,9,0.8269230769230769
2339,EventsAdapt,gpt2-xl,35,10,0.8205128205128205
2340,EventsAdapt,gpt2-xl,36,1,0.8076923076923077
2341,EventsAdapt,gpt2-xl,36,2,0.7756410256410257
2342,EventsAdapt,gpt2-xl,36,3,0.7371794871794872
2343,EventsAdapt,gpt2-xl,36,4,0.782051282051282
2344,EventsAdapt,gpt2-xl,36,5,0.7435897435897436
2345,EventsAdapt,gpt2-xl,36,6,0.8012820512820513
2346,EventsAdapt,gpt2-xl,36,7,0.7051282051282052
2347,EventsAdapt,gpt2-xl,36,8,0.7307692307692307
2348,EventsAdapt,gpt2-xl,36,9,0.6923076923076923
2349,EventsAdapt,gpt2-xl,36,10,0.7692307692307693
2350,EventsAdapt,gpt2-xl,37,1,0.7564102564102564
2351,EventsAdapt,gpt2-xl,37,2,0.782051282051282
2352,EventsAdapt,gpt2-xl,37,3,0.75
2353,EventsAdapt,gpt2-xl,37,4,0.7948717948717948
2354,EventsAdapt,gpt2-xl,37,5,0.7435897435897436
2355,EventsAdapt,gpt2-xl,37,6,0.8076923076923077
2356,EventsAdapt,gpt2-xl,37,7,0.8205128205128205
2357,EventsAdapt,gpt2-xl,37,8,0.8461538461538461
2358,EventsAdapt,gpt2-xl,37,9,0.7564102564102564
2359,EventsAdapt,gpt2-xl,37,10,0.7884615384615384
2360,EventsAdapt,gpt2-xl,38,1,0.7628205128205128
2361,EventsAdapt,gpt2-xl,38,2,0.8333333333333334
2362,EventsAdapt,gpt2-xl,38,3,0.7948717948717948
2363,EventsAdapt,gpt2-xl,38,4,0.7628205128205128
2364,EventsAdapt,gpt2-xl,38,5,0.7948717948717948
2365,EventsAdapt,gpt2-xl,38,6,0.8141025641025641
2366,EventsAdapt,gpt2-xl,38,7,0.8141025641025641
2367,EventsAdapt,gpt2-xl,38,8,0.7115384615384616
2368,EventsAdapt,gpt2-xl,38,9,0.8397435897435898
2369,EventsAdapt,gpt2-xl,38,10,0.7243589743589743
2370,EventsAdapt,gpt2-xl,39,1,0.7628205128205128
2371,EventsAdapt,gpt2-xl,39,2,0.7628205128205128
2372,EventsAdapt,gpt2-xl,39,3,0.8397435897435898
2373,EventsAdapt,gpt2-xl,39,4,0.7756410256410257
2374,EventsAdapt,gpt2-xl,39,5,0.7692307692307693
2375,EventsAdapt,gpt2-xl,39,6,0.7435897435897436
2376,EventsAdapt,gpt2-xl,39,7,0.7756410256410257
2377,EventsAdapt,gpt2-xl,39,8,0.75
2378,EventsAdapt,gpt2-xl,39,9,0.782051282051282
2379,EventsAdapt,gpt2-xl,39,10,0.8141025641025641
2380,EventsAdapt,gpt2-xl,40,1,0.8076923076923077
2381,EventsAdapt,gpt2-xl,40,2,0.8141025641025641
2382,EventsAdapt,gpt2-xl,40,3,0.8205128205128205
2383,EventsAdapt,gpt2-xl,40,4,0.8269230769230769
2384,EventsAdapt,gpt2-xl,40,5,0.8141025641025641
2385,EventsAdapt,gpt2-xl,40,6,0.8076923076923077
2386,EventsAdapt,gpt2-xl,40,7,0.782051282051282
2387,EventsAdapt,gpt2-xl,40,8,0.6923076923076923
2388,EventsAdapt,gpt2-xl,40,9,0.8076923076923077
2389,EventsAdapt,gpt2-xl,40,10,0.7435897435897436
2390,EventsAdapt,gpt2-xl,41,1,0.7884615384615384
2391,EventsAdapt,gpt2-xl,41,2,0.8141025641025641
2392,EventsAdapt,gpt2-xl,41,3,0.7115384615384616
2393,EventsAdapt,gpt2-xl,41,4,0.7692307692307693
2394,EventsAdapt,gpt2-xl,41,5,0.782051282051282
2395,EventsAdapt,gpt2-xl,41,6,0.7628205128205128
2396,EventsAdapt,gpt2-xl,41,7,0.7884615384615384
2397,EventsAdapt,gpt2-xl,41,8,0.7948717948717948
2398,EventsAdapt,gpt2-xl,41,9,0.782051282051282
2399,EventsAdapt,gpt2-xl,41,10,0.7756410256410257
2400,EventsAdapt,gpt2-xl,42,1,0.7756410256410257
2401,EventsAdapt,gpt2-xl,42,2,0.7435897435897436
2402,EventsAdapt,gpt2-xl,42,3,0.7307692307692307
2403,EventsAdapt,gpt2-xl,42,4,0.7756410256410257
2404,EventsAdapt,gpt2-xl,42,5,0.7371794871794872
2405,EventsAdapt,gpt2-xl,42,6,0.7307692307692307
2406,EventsAdapt,gpt2-xl,42,7,0.7628205128205128
2407,EventsAdapt,gpt2-xl,42,8,0.7692307692307693
2408,EventsAdapt,gpt2-xl,42,9,0.7692307692307693
2409,EventsAdapt,gpt2-xl,42,10,0.75
2410,EventsAdapt,gpt2-xl,43,1,0.8141025641025641
2411,EventsAdapt,gpt2-xl,43,2,0.8076923076923077
2412,EventsAdapt,gpt2-xl,43,3,0.7435897435897436
2413,EventsAdapt,gpt2-xl,43,4,0.7628205128205128
2414,EventsAdapt,gpt2-xl,43,5,0.7884615384615384
2415,EventsAdapt,gpt2-xl,43,6,0.8012820512820513
2416,EventsAdapt,gpt2-xl,43,7,0.8012820512820513
2417,EventsAdapt,gpt2-xl,43,8,0.8141025641025641
2418,EventsAdapt,gpt2-xl,43,9,0.7628205128205128
2419,EventsAdapt,gpt2-xl,43,10,0.7692307692307693
2420,EventsAdapt,gpt2-xl,44,1,0.7756410256410257
2421,EventsAdapt,gpt2-xl,44,2,0.8076923076923077
2422,EventsAdapt,gpt2-xl,44,3,0.8205128205128205
2423,EventsAdapt,gpt2-xl,44,4,0.8141025641025641
2424,EventsAdapt,gpt2-xl,44,5,0.7948717948717948
2425,EventsAdapt,gpt2-xl,44,6,0.782051282051282
2426,EventsAdapt,gpt2-xl,44,7,0.8205128205128205
2427,EventsAdapt,gpt2-xl,44,8,0.8397435897435898
2428,EventsAdapt,gpt2-xl,44,9,0.7371794871794872
2429,EventsAdapt,gpt2-xl,44,10,0.8397435897435898
2430,EventsAdapt,gpt2-xl,45,1,0.7692307692307693
2431,EventsAdapt,gpt2-xl,45,2,0.7371794871794872
2432,EventsAdapt,gpt2-xl,45,3,0.7756410256410257
2433,EventsAdapt,gpt2-xl,45,4,0.7692307692307693
2434,EventsAdapt,gpt2-xl,45,5,0.8012820512820513
2435,EventsAdapt,gpt2-xl,45,6,0.7564102564102564
2436,EventsAdapt,gpt2-xl,45,7,0.7692307692307693
2437,EventsAdapt,gpt2-xl,45,8,0.7564102564102564
2438,EventsAdapt,gpt2-xl,45,9,0.782051282051282
2439,EventsAdapt,gpt2-xl,45,10,0.7884615384615384
2440,EventsAdapt,gpt2-xl,46,1,0.7948717948717948
2441,EventsAdapt,gpt2-xl,46,2,0.7435897435897436
2442,EventsAdapt,gpt2-xl,46,3,0.8076923076923077
2443,EventsAdapt,gpt2-xl,46,4,0.717948717948718
2444,EventsAdapt,gpt2-xl,46,5,0.8525641025641025
2445,EventsAdapt,gpt2-xl,46,6,0.7948717948717948
2446,EventsAdapt,gpt2-xl,46,7,0.7435897435897436
2447,EventsAdapt,gpt2-xl,46,8,0.8269230769230769
2448,EventsAdapt,gpt2-xl,46,9,0.8269230769230769
2449,EventsAdapt,gpt2-xl,46,10,0.8012820512820513
2450,EventsAdapt,gpt2-xl,47,1,0.8076923076923077
2451,EventsAdapt,gpt2-xl,47,2,0.7884615384615384
2452,EventsAdapt,gpt2-xl,47,3,0.7692307692307693
2453,EventsAdapt,gpt2-xl,47,4,0.7884615384615384
2454,EventsAdapt,gpt2-xl,47,5,0.7756410256410257
2455,EventsAdapt,gpt2-xl,47,6,0.7628205128205128
2456,EventsAdapt,gpt2-xl,47,7,0.7756410256410257
2457,EventsAdapt,gpt2-xl,47,8,0.7884615384615384
2458,EventsAdapt,gpt2-xl,47,9,0.7692307692307693
2459,EventsAdapt,gpt2-xl,47,10,0.7948717948717948
2460,EventsAdapt,gpt2-xl,48,1,0.7948717948717948
2461,EventsAdapt,gpt2-xl,48,2,0.782051282051282
2462,EventsAdapt,gpt2-xl,48,3,0.7307692307692307
2463,EventsAdapt,gpt2-xl,48,4,0.7692307692307693
2464,EventsAdapt,gpt2-xl,48,5,0.7435897435897436
2465,EventsAdapt,gpt2-xl,48,6,0.7884615384615384
2466,EventsAdapt,gpt2-xl,48,7,0.8012820512820513
2467,EventsAdapt,gpt2-xl,48,8,0.8012820512820513
2468,EventsAdapt,gpt2-xl,48,9,0.8076923076923077
2469,EventsAdapt,gpt2-xl,48,10,0.7948717948717948
2470,EventsAdapt,gpt2-xl,49,1,0.8461538461538461
2471,EventsAdapt,gpt2-xl,49,2,0.8012820512820513
2472,EventsAdapt,gpt2-xl,49,3,0.7884615384615384
2473,EventsAdapt,gpt2-xl,49,4,0.8141025641025641
2474,EventsAdapt,gpt2-xl,49,5,0.8269230769230769
2475,EventsAdapt,gpt2-xl,49,6,0.8333333333333334
2476,EventsAdapt,gpt2-xl,49,7,0.8525641025641025
2477,EventsAdapt,gpt2-xl,49,8,0.8846153846153846
2478,EventsAdapt,gpt2-xl,49,9,0.8141025641025641
2479,EventsAdapt,gpt2-xl,49,10,0.8846153846153846
2480,EventsRev,gpt2-xl,1,1,0.5
2481,EventsRev,gpt2-xl,1,2,0.5
2482,EventsRev,gpt2-xl,1,3,0.5
2483,EventsRev,gpt2-xl,1,4,0.5
2484,EventsRev,gpt2-xl,1,5,0.5
2485,EventsRev,gpt2-xl,1,6,0.5
2486,EventsRev,gpt2-xl,1,7,0.5
2487,EventsRev,gpt2-xl,1,8,0.5
2488,EventsRev,gpt2-xl,1,9,0.5
2489,EventsRev,gpt2-xl,1,10,0.5
2490,EventsRev,gpt2-xl,2,1,0.5833333333333334
2491,EventsRev,gpt2-xl,2,2,0.5
2492,EventsRev,gpt2-xl,2,3,0.5
2493,EventsRev,gpt2-xl,2,4,0.5
2494,EventsRev,gpt2-xl,2,5,0.5833333333333334
2495,EventsRev,gpt2-xl,2,6,0.5833333333333334
2496,EventsRev,gpt2-xl,2,7,0.5833333333333334
2497,EventsRev,gpt2-xl,2,8,0.5
2498,EventsRev,gpt2-xl,2,9,0.5
2499,EventsRev,gpt2-xl,2,10,0.5833333333333334
2500,EventsRev,gpt2-xl,3,1,0.5833333333333334
2501,EventsRev,gpt2-xl,3,2,0.75
