,Dataset,Model,VoiceType,TrialType,Layer,Iteration,Accuracy,Plot
322,EventsAdapt,roberta-large,passive-passive,normal,8,2,0.6346153846153846,RoBERTa EventsAdapt
323,EventsAdapt,roberta-large,passive-passive,normal,8,3,0.7307692307692307,RoBERTa EventsAdapt
324,EventsAdapt,roberta-large,passive-passive,normal,8,4,0.75,RoBERTa EventsAdapt
325,EventsAdapt,roberta-large,passive-passive,normal,8,5,0.6153846153846154,RoBERTa EventsAdapt
326,EventsAdapt,roberta-large,passive-passive,normal,8,6,0.6730769230769231,RoBERTa EventsAdapt
327,EventsAdapt,roberta-large,passive-passive,normal,8,7,0.7307692307692307,RoBERTa EventsAdapt
328,EventsAdapt,roberta-large,passive-passive,normal,8,8,0.7307692307692307,RoBERTa EventsAdapt
329,EventsAdapt,roberta-large,passive-passive,normal,8,9,0.66,RoBERTa EventsAdapt
330,EventsAdapt,roberta-large,passive-passive,normal,9,0,0.7115384615384616,RoBERTa EventsAdapt
331,EventsAdapt,roberta-large,passive-passive,normal,9,1,0.75,RoBERTa EventsAdapt
332,EventsAdapt,roberta-large,passive-passive,normal,9,2,0.7692307692307693,RoBERTa EventsAdapt
333,EventsAdapt,roberta-large,passive-passive,normal,9,3,0.6923076923076923,RoBERTa EventsAdapt
334,EventsAdapt,roberta-large,passive-passive,normal,9,4,0.6538461538461539,RoBERTa EventsAdapt
335,EventsAdapt,roberta-large,passive-passive,normal,9,5,0.8076923076923077,RoBERTa EventsAdapt
336,EventsAdapt,roberta-large,passive-passive,normal,9,6,0.6538461538461539,RoBERTa EventsAdapt
337,EventsAdapt,roberta-large,passive-passive,normal,9,7,0.6538461538461539,RoBERTa EventsAdapt
338,EventsAdapt,roberta-large,passive-passive,normal,9,8,0.6923076923076923,RoBERTa EventsAdapt
339,EventsAdapt,roberta-large,passive-passive,normal,9,9,0.56,RoBERTa EventsAdapt
340,EventsAdapt,roberta-large,passive-passive,normal,10,0,0.6346153846153846,RoBERTa EventsAdapt
341,EventsAdapt,roberta-large,passive-passive,normal,10,1,0.7307692307692307,RoBERTa EventsAdapt
342,EventsAdapt,roberta-large,passive-passive,normal,10,2,0.7307692307692307,RoBERTa EventsAdapt
343,EventsAdapt,roberta-large,passive-passive,normal,10,3,0.6730769230769231,RoBERTa EventsAdapt
344,EventsAdapt,roberta-large,passive-passive,normal,10,4,0.5769230769230769,RoBERTa EventsAdapt
345,EventsAdapt,roberta-large,passive-passive,normal,10,5,0.7307692307692307,RoBERTa EventsAdapt
346,EventsAdapt,roberta-large,passive-passive,normal,10,6,0.7115384615384616,RoBERTa EventsAdapt
347,EventsAdapt,roberta-large,passive-passive,normal,10,7,0.6730769230769231,RoBERTa EventsAdapt
348,EventsAdapt,roberta-large,passive-passive,normal,10,8,0.5576923076923077,RoBERTa EventsAdapt
349,EventsAdapt,roberta-large,passive-passive,normal,10,9,0.74,RoBERTa EventsAdapt
350,EventsAdapt,roberta-large,passive-passive,normal,11,0,0.6346153846153846,RoBERTa EventsAdapt
351,EventsAdapt,roberta-large,passive-passive,normal,11,1,0.7115384615384616,RoBERTa EventsAdapt
352,EventsAdapt,roberta-large,passive-passive,normal,11,2,0.6538461538461539,RoBERTa EventsAdapt
353,EventsAdapt,roberta-large,passive-passive,normal,11,3,0.5961538461538461,RoBERTa EventsAdapt
354,EventsAdapt,roberta-large,passive-passive,normal,11,4,0.7307692307692307,RoBERTa EventsAdapt
355,EventsAdapt,roberta-large,passive-passive,normal,11,5,0.75,RoBERTa EventsAdapt
356,EventsAdapt,roberta-large,passive-passive,normal,11,6,0.7307692307692307,RoBERTa EventsAdapt
357,EventsAdapt,roberta-large,passive-passive,normal,11,7,0.6153846153846154,RoBERTa EventsAdapt
358,EventsAdapt,roberta-large,passive-passive,normal,11,8,0.6153846153846154,RoBERTa EventsAdapt
359,EventsAdapt,roberta-large,passive-passive,normal,11,9,0.62,RoBERTa EventsAdapt
360,EventsAdapt,roberta-large,passive-passive,normal,12,0,0.7692307692307693,RoBERTa EventsAdapt
361,EventsAdapt,roberta-large,passive-passive,normal,12,1,0.6730769230769231,RoBERTa EventsAdapt
362,EventsAdapt,roberta-large,passive-passive,normal,12,2,0.7692307692307693,RoBERTa EventsAdapt
363,EventsAdapt,roberta-large,passive-passive,normal,12,3,0.6153846153846154,RoBERTa EventsAdapt
364,EventsAdapt,roberta-large,passive-passive,normal,12,4,0.6153846153846154,RoBERTa EventsAdapt
365,EventsAdapt,roberta-large,passive-passive,normal,12,5,0.6730769230769231,RoBERTa EventsAdapt
366,EventsAdapt,roberta-large,passive-passive,normal,12,6,0.7692307692307693,RoBERTa EventsAdapt
367,EventsAdapt,roberta-large,passive-passive,normal,12,7,0.7115384615384616,RoBERTa EventsAdapt
368,EventsAdapt,roberta-large,passive-passive,normal,12,8,0.7884615384615384,RoBERTa EventsAdapt
369,EventsAdapt,roberta-large,passive-passive,normal,12,9,0.56,RoBERTa EventsAdapt
370,EventsAdapt,roberta-large,passive-passive,normal,13,0,0.6538461538461539,RoBERTa EventsAdapt
371,EventsAdapt,roberta-large,passive-passive,normal,13,1,0.7307692307692307,RoBERTa EventsAdapt
372,EventsAdapt,roberta-large,passive-passive,normal,13,2,0.6346153846153846,RoBERTa EventsAdapt
373,EventsAdapt,roberta-large,passive-passive,normal,13,3,0.6923076923076923,RoBERTa EventsAdapt
374,EventsAdapt,roberta-large,passive-passive,normal,13,4,0.7884615384615384,RoBERTa EventsAdapt
375,EventsAdapt,roberta-large,passive-passive,normal,13,5,0.6346153846153846,RoBERTa EventsAdapt
376,EventsAdapt,roberta-large,passive-passive,normal,13,6,0.7307692307692307,RoBERTa EventsAdapt
377,EventsAdapt,roberta-large,passive-passive,normal,13,7,0.7115384615384616,RoBERTa EventsAdapt
378,EventsAdapt,roberta-large,passive-passive,normal,13,8,0.6346153846153846,RoBERTa EventsAdapt
379,EventsAdapt,roberta-large,passive-passive,normal,13,9,0.64,RoBERTa EventsAdapt
380,EventsAdapt,roberta-large,passive-passive,normal,14,0,0.6538461538461539,RoBERTa EventsAdapt
381,EventsAdapt,roberta-large,passive-passive,normal,14,1,0.7307692307692307,RoBERTa EventsAdapt
382,EventsAdapt,roberta-large,passive-passive,normal,14,2,0.8076923076923077,RoBERTa EventsAdapt
383,EventsAdapt,roberta-large,passive-passive,normal,14,3,0.75,RoBERTa EventsAdapt
384,EventsAdapt,roberta-large,passive-passive,normal,14,4,0.7692307692307693,RoBERTa EventsAdapt
385,EventsAdapt,roberta-large,passive-passive,normal,14,5,0.7307692307692307,RoBERTa EventsAdapt
386,EventsAdapt,roberta-large,passive-passive,normal,14,6,0.8269230769230769,RoBERTa EventsAdapt
387,EventsAdapt,roberta-large,passive-passive,normal,14,7,0.6346153846153846,RoBERTa EventsAdapt
388,EventsAdapt,roberta-large,passive-passive,normal,14,8,0.6923076923076923,RoBERTa EventsAdapt
389,EventsAdapt,roberta-large,passive-passive,normal,14,9,0.72,RoBERTa EventsAdapt
390,EventsAdapt,roberta-large,passive-passive,normal,15,0,0.7307692307692307,RoBERTa EventsAdapt
391,EventsAdapt,roberta-large,passive-passive,normal,15,1,0.7692307692307693,RoBERTa EventsAdapt
392,EventsAdapt,roberta-large,passive-passive,normal,15,2,0.7692307692307693,RoBERTa EventsAdapt
393,EventsAdapt,roberta-large,passive-passive,normal,15,3,0.6730769230769231,RoBERTa EventsAdapt
394,EventsAdapt,roberta-large,passive-passive,normal,15,4,0.6538461538461539,RoBERTa EventsAdapt
395,EventsAdapt,roberta-large,passive-passive,normal,15,5,0.8461538461538461,RoBERTa EventsAdapt
396,EventsAdapt,roberta-large,passive-passive,normal,15,6,0.7307692307692307,RoBERTa EventsAdapt
397,EventsAdapt,roberta-large,passive-passive,normal,15,7,0.7307692307692307,RoBERTa EventsAdapt
398,EventsAdapt,roberta-large,passive-passive,normal,15,8,0.6730769230769231,RoBERTa EventsAdapt
399,EventsAdapt,roberta-large,passive-passive,normal,15,9,0.72,RoBERTa EventsAdapt
400,EventsAdapt,roberta-large,passive-passive,normal,16,0,0.7307692307692307,RoBERTa EventsAdapt
401,EventsAdapt,roberta-large,passive-passive,normal,16,1,0.75,RoBERTa EventsAdapt
402,EventsAdapt,roberta-large,passive-passive,normal,16,2,0.7307692307692307,RoBERTa EventsAdapt
403,EventsAdapt,roberta-large,passive-passive,normal,16,3,0.7884615384615384,RoBERTa EventsAdapt
404,EventsAdapt,roberta-large,passive-passive,normal,16,4,0.8461538461538461,RoBERTa EventsAdapt
405,EventsAdapt,roberta-large,passive-passive,normal,16,5,0.7884615384615384,RoBERTa EventsAdapt
406,EventsAdapt,roberta-large,passive-passive,normal,16,6,0.8269230769230769,RoBERTa EventsAdapt
407,EventsAdapt,roberta-large,passive-passive,normal,16,7,0.8269230769230769,RoBERTa EventsAdapt
408,EventsAdapt,roberta-large,passive-passive,normal,16,8,0.8269230769230769,RoBERTa EventsAdapt
409,EventsAdapt,roberta-large,passive-passive,normal,16,9,0.82,RoBERTa EventsAdapt
410,EventsAdapt,roberta-large,passive-passive,normal,17,0,0.6346153846153846,RoBERTa EventsAdapt
411,EventsAdapt,roberta-large,passive-passive,normal,17,1,0.8076923076923077,RoBERTa EventsAdapt
412,EventsAdapt,roberta-large,passive-passive,normal,17,2,0.75,RoBERTa EventsAdapt
413,EventsAdapt,roberta-large,passive-passive,normal,17,3,0.7884615384615384,RoBERTa EventsAdapt
414,EventsAdapt,roberta-large,passive-passive,normal,17,4,0.6153846153846154,RoBERTa EventsAdapt
415,EventsAdapt,roberta-large,passive-passive,normal,17,5,0.7884615384615384,RoBERTa EventsAdapt
416,EventsAdapt,roberta-large,passive-passive,normal,17,6,0.7307692307692307,RoBERTa EventsAdapt
417,EventsAdapt,roberta-large,passive-passive,normal,17,7,0.6730769230769231,RoBERTa EventsAdapt
418,EventsAdapt,roberta-large,passive-passive,normal,17,8,0.6730769230769231,RoBERTa EventsAdapt
419,EventsAdapt,roberta-large,passive-passive,normal,17,9,0.76,RoBERTa EventsAdapt
420,EventsAdapt,roberta-large,passive-passive,normal,18,0,0.75,RoBERTa EventsAdapt
421,EventsAdapt,roberta-large,passive-passive,normal,18,1,0.7115384615384616,RoBERTa EventsAdapt
422,EventsAdapt,roberta-large,passive-passive,normal,18,2,0.7884615384615384,RoBERTa EventsAdapt
423,EventsAdapt,roberta-large,passive-passive,normal,18,3,0.8461538461538461,RoBERTa EventsAdapt
424,EventsAdapt,roberta-large,passive-passive,normal,18,4,0.7307692307692307,RoBERTa EventsAdapt
425,EventsAdapt,roberta-large,passive-passive,normal,18,5,0.9038461538461539,RoBERTa EventsAdapt
426,EventsAdapt,roberta-large,passive-passive,normal,18,6,0.6346153846153846,RoBERTa EventsAdapt
427,EventsAdapt,roberta-large,passive-passive,normal,18,7,0.7884615384615384,RoBERTa EventsAdapt
428,EventsAdapt,roberta-large,passive-passive,normal,18,8,0.6346153846153846,RoBERTa EventsAdapt
429,EventsAdapt,roberta-large,passive-passive,normal,18,9,0.68,RoBERTa EventsAdapt
430,EventsAdapt,roberta-large,passive-passive,normal,19,0,0.75,RoBERTa EventsAdapt
431,EventsAdapt,roberta-large,passive-passive,normal,19,1,0.7884615384615384,RoBERTa EventsAdapt
432,EventsAdapt,roberta-large,passive-passive,normal,19,2,0.6923076923076923,RoBERTa EventsAdapt
433,EventsAdapt,roberta-large,passive-passive,normal,19,3,0.6923076923076923,RoBERTa EventsAdapt
434,EventsAdapt,roberta-large,passive-passive,normal,19,4,0.8076923076923077,RoBERTa EventsAdapt
435,EventsAdapt,roberta-large,passive-passive,normal,19,5,0.7115384615384616,RoBERTa EventsAdapt
436,EventsAdapt,roberta-large,passive-passive,normal,19,6,0.7884615384615384,RoBERTa EventsAdapt
437,EventsAdapt,roberta-large,passive-passive,normal,19,7,0.6346153846153846,RoBERTa EventsAdapt
438,EventsAdapt,roberta-large,passive-passive,normal,19,8,0.8076923076923077,RoBERTa EventsAdapt
439,EventsAdapt,roberta-large,passive-passive,normal,19,9,0.58,RoBERTa EventsAdapt
440,EventsAdapt,roberta-large,passive-passive,normal,20,0,0.8076923076923077,RoBERTa EventsAdapt
441,EventsAdapt,roberta-large,passive-passive,normal,20,1,0.7884615384615384,RoBERTa EventsAdapt
442,EventsAdapt,roberta-large,passive-passive,normal,20,2,0.7884615384615384,RoBERTa EventsAdapt
443,EventsAdapt,roberta-large,passive-passive,normal,20,3,0.7307692307692307,RoBERTa EventsAdapt
444,EventsAdapt,roberta-large,passive-passive,normal,20,4,0.8269230769230769,RoBERTa EventsAdapt
445,EventsAdapt,roberta-large,passive-passive,normal,20,5,0.7307692307692307,RoBERTa EventsAdapt
446,EventsAdapt,roberta-large,passive-passive,normal,20,6,0.7307692307692307,RoBERTa EventsAdapt
447,EventsAdapt,roberta-large,passive-passive,normal,20,7,0.7692307692307693,RoBERTa EventsAdapt
448,EventsAdapt,roberta-large,passive-passive,normal,20,8,0.7884615384615384,RoBERTa EventsAdapt
449,EventsAdapt,roberta-large,passive-passive,normal,20,9,0.66,RoBERTa EventsAdapt
450,EventsAdapt,roberta-large,passive-passive,normal,21,0,0.7692307692307693,RoBERTa EventsAdapt
451,EventsAdapt,roberta-large,passive-passive,normal,21,1,0.7692307692307693,RoBERTa EventsAdapt
452,EventsAdapt,roberta-large,passive-passive,normal,21,2,0.7307692307692307,RoBERTa EventsAdapt
453,EventsAdapt,roberta-large,passive-passive,normal,21,3,0.7692307692307693,RoBERTa EventsAdapt
454,EventsAdapt,roberta-large,passive-passive,normal,21,4,0.8269230769230769,RoBERTa EventsAdapt
455,EventsAdapt,roberta-large,passive-passive,normal,21,5,0.6346153846153846,RoBERTa EventsAdapt
456,EventsAdapt,roberta-large,passive-passive,normal,21,6,0.7692307692307693,RoBERTa EventsAdapt
457,EventsAdapt,roberta-large,passive-passive,normal,21,7,0.8653846153846154,RoBERTa EventsAdapt
458,EventsAdapt,roberta-large,passive-passive,normal,21,8,0.7307692307692307,RoBERTa EventsAdapt
459,EventsAdapt,roberta-large,passive-passive,normal,21,9,0.9,RoBERTa EventsAdapt
460,EventsAdapt,roberta-large,passive-passive,normal,22,0,0.7692307692307693,RoBERTa EventsAdapt
461,EventsAdapt,roberta-large,passive-passive,normal,22,1,0.7692307692307693,RoBERTa EventsAdapt
462,EventsAdapt,roberta-large,passive-passive,normal,22,2,0.8076923076923077,RoBERTa EventsAdapt
463,EventsAdapt,roberta-large,passive-passive,normal,22,3,0.8269230769230769,RoBERTa EventsAdapt
464,EventsAdapt,roberta-large,passive-passive,normal,22,4,0.6730769230769231,RoBERTa EventsAdapt
465,EventsAdapt,roberta-large,passive-passive,normal,22,5,0.7884615384615384,RoBERTa EventsAdapt
466,EventsAdapt,roberta-large,passive-passive,normal,22,6,0.7692307692307693,RoBERTa EventsAdapt
467,EventsAdapt,roberta-large,passive-passive,normal,22,7,0.8269230769230769,RoBERTa EventsAdapt
468,EventsAdapt,roberta-large,passive-passive,normal,22,8,0.7307692307692307,RoBERTa EventsAdapt
469,EventsAdapt,roberta-large,passive-passive,normal,22,9,0.8,RoBERTa EventsAdapt
470,EventsAdapt,roberta-large,passive-passive,normal,23,0,0.7692307692307693,RoBERTa EventsAdapt
471,EventsAdapt,roberta-large,passive-passive,normal,23,1,0.8076923076923077,RoBERTa EventsAdapt
472,EventsAdapt,roberta-large,passive-passive,normal,23,2,0.7692307692307693,RoBERTa EventsAdapt
473,EventsAdapt,roberta-large,passive-passive,normal,23,3,0.7307692307692307,RoBERTa EventsAdapt
474,EventsAdapt,roberta-large,passive-passive,normal,23,4,0.8269230769230769,RoBERTa EventsAdapt
475,EventsAdapt,roberta-large,passive-passive,normal,23,5,0.75,RoBERTa EventsAdapt
476,EventsAdapt,roberta-large,passive-passive,normal,23,6,0.7692307692307693,RoBERTa EventsAdapt
477,EventsAdapt,roberta-large,passive-passive,normal,23,7,0.8461538461538461,RoBERTa EventsAdapt
478,EventsAdapt,roberta-large,passive-passive,normal,23,8,0.8076923076923077,RoBERTa EventsAdapt
479,EventsAdapt,roberta-large,passive-passive,normal,23,9,0.7,RoBERTa EventsAdapt
480,EventsAdapt,bert-large-cased,passive-active,normal,0,0,0.2692307692307692,BERT EventsAdapt p-a
481,EventsAdapt,bert-large-cased,passive-active,normal,0,1,0.25,BERT EventsAdapt p-a
482,EventsAdapt,bert-large-cased,passive-active,normal,0,2,0.23076923076923078,BERT EventsAdapt p-a
483,EventsAdapt,bert-large-cased,passive-active,normal,0,3,0.21153846153846154,BERT EventsAdapt p-a
484,EventsAdapt,bert-large-cased,passive-active,normal,0,4,0.3076923076923077,BERT EventsAdapt p-a
485,EventsAdapt,bert-large-cased,passive-active,normal,0,5,0.5192307692307693,BERT EventsAdapt p-a
486,EventsAdapt,bert-large-cased,passive-active,normal,0,6,0.2692307692307692,BERT EventsAdapt p-a
487,EventsAdapt,bert-large-cased,passive-active,normal,0,7,0.23076923076923078,BERT EventsAdapt p-a
488,EventsAdapt,bert-large-cased,passive-active,normal,0,8,0.17307692307692307,BERT EventsAdapt p-a
489,EventsAdapt,bert-large-cased,passive-active,normal,0,9,0.26,BERT EventsAdapt p-a
490,EventsAdapt,bert-large-cased,passive-active,normal,1,0,0.46153846153846156,BERT EventsAdapt p-a
491,EventsAdapt,bert-large-cased,passive-active,normal,1,1,0.40384615384615385,BERT EventsAdapt p-a
492,EventsAdapt,bert-large-cased,passive-active,normal,1,2,0.38461538461538464,BERT EventsAdapt p-a
493,EventsAdapt,bert-large-cased,passive-active,normal,1,3,0.36538461538461536,BERT EventsAdapt p-a
494,EventsAdapt,bert-large-cased,passive-active,normal,1,4,0.3076923076923077,BERT EventsAdapt p-a
495,EventsAdapt,bert-large-cased,passive-active,normal,1,5,0.36538461538461536,BERT EventsAdapt p-a
496,EventsAdapt,bert-large-cased,passive-active,normal,1,6,0.4230769230769231,BERT EventsAdapt p-a
497,EventsAdapt,bert-large-cased,passive-active,normal,1,7,0.36538461538461536,BERT EventsAdapt p-a
498,EventsAdapt,bert-large-cased,passive-active,normal,1,8,0.34615384615384615,BERT EventsAdapt p-a
499,EventsAdapt,bert-large-cased,passive-active,normal,1,9,0.34,BERT EventsAdapt p-a
500,EventsAdapt,bert-large-cased,passive-active,normal,2,0,0.3269230769230769,BERT EventsAdapt p-a
501,EventsAdapt,bert-large-cased,passive-active,normal,2,1,0.4423076923076923,BERT EventsAdapt p-a
502,EventsAdapt,bert-large-cased,passive-active,normal,2,2,0.36538461538461536,BERT EventsAdapt p-a
503,EventsAdapt,bert-large-cased,passive-active,normal,2,3,0.36538461538461536,BERT EventsAdapt p-a
504,EventsAdapt,bert-large-cased,passive-active,normal,2,4,0.38461538461538464,BERT EventsAdapt p-a
505,EventsAdapt,bert-large-cased,passive-active,normal,2,5,0.38461538461538464,BERT EventsAdapt p-a
506,EventsAdapt,bert-large-cased,passive-active,normal,2,6,0.36538461538461536,BERT EventsAdapt p-a
507,EventsAdapt,bert-large-cased,passive-active,normal,2,7,0.4423076923076923,BERT EventsAdapt p-a
508,EventsAdapt,bert-large-cased,passive-active,normal,2,8,0.38461538461538464,BERT EventsAdapt p-a
509,EventsAdapt,bert-large-cased,passive-active,normal,2,9,0.42,BERT EventsAdapt p-a
510,EventsAdapt,bert-large-cased,passive-active,normal,3,0,0.38461538461538464,BERT EventsAdapt p-a
511,EventsAdapt,bert-large-cased,passive-active,normal,3,1,0.3269230769230769,BERT EventsAdapt p-a
512,EventsAdapt,bert-large-cased,passive-active,normal,3,2,0.3269230769230769,BERT EventsAdapt p-a
513,EventsAdapt,bert-large-cased,passive-active,normal,3,3,0.34615384615384615,BERT EventsAdapt p-a
514,EventsAdapt,bert-large-cased,passive-active,normal,3,4,0.36538461538461536,BERT EventsAdapt p-a
515,EventsAdapt,bert-large-cased,passive-active,normal,3,5,0.34615384615384615,BERT EventsAdapt p-a
516,EventsAdapt,bert-large-cased,passive-active,normal,3,6,0.40384615384615385,BERT EventsAdapt p-a
517,EventsAdapt,bert-large-cased,passive-active,normal,3,7,0.40384615384615385,BERT EventsAdapt p-a
518,EventsAdapt,bert-large-cased,passive-active,normal,3,8,0.38461538461538464,BERT EventsAdapt p-a
519,EventsAdapt,bert-large-cased,passive-active,normal,3,9,0.28,BERT EventsAdapt p-a
520,EventsAdapt,bert-large-cased,passive-active,normal,4,0,0.5,BERT EventsAdapt p-a
521,EventsAdapt,bert-large-cased,passive-active,normal,4,1,0.38461538461538464,BERT EventsAdapt p-a
522,EventsAdapt,bert-large-cased,passive-active,normal,4,2,0.34615384615384615,BERT EventsAdapt p-a
523,EventsAdapt,bert-large-cased,passive-active,normal,4,3,0.3269230769230769,BERT EventsAdapt p-a
524,EventsAdapt,bert-large-cased,passive-active,normal,4,4,0.4423076923076923,BERT EventsAdapt p-a
525,EventsAdapt,bert-large-cased,passive-active,normal,4,5,0.25,BERT EventsAdapt p-a
526,EventsAdapt,bert-large-cased,passive-active,normal,4,6,0.36538461538461536,BERT EventsAdapt p-a
527,EventsAdapt,bert-large-cased,passive-active,normal,4,7,0.4423076923076923,BERT EventsAdapt p-a
528,EventsAdapt,bert-large-cased,passive-active,normal,4,8,0.36538461538461536,BERT EventsAdapt p-a
529,EventsAdapt,bert-large-cased,passive-active,normal,4,9,0.44,BERT EventsAdapt p-a
530,EventsAdapt,bert-large-cased,passive-active,normal,5,0,0.28846153846153844,BERT EventsAdapt p-a
531,EventsAdapt,bert-large-cased,passive-active,normal,5,1,0.28846153846153844,BERT EventsAdapt p-a
532,EventsAdapt,bert-large-cased,passive-active,normal,5,2,0.3269230769230769,BERT EventsAdapt p-a
533,EventsAdapt,bert-large-cased,passive-active,normal,5,3,0.40384615384615385,BERT EventsAdapt p-a
534,EventsAdapt,bert-large-cased,passive-active,normal,5,4,0.40384615384615385,BERT EventsAdapt p-a
535,EventsAdapt,bert-large-cased,passive-active,normal,5,5,0.3269230769230769,BERT EventsAdapt p-a
