"Metric","Experiment","Parameter","Estimate","Std..Error","df","t.value","pVal","Category","pValAdjusted","pLabel","pValFinal"
"syntax-PPMI","EventsAdapt","VoiceA>P",-0.256047978905807,0.0309222841072482,384.762643718055,-8.28037081664964,2.05092473172502e-15,"baselines",4.10184946345004e-15,"***","<0.001"
"syntax-PPMI","EventsAdapt","agent_freq_norm",-0.0290297120399802,0.00493303302620331,779.900172061958,-5.88475931253247,5.91653136626626e-09,"baselines",2.3666125465065e-08,"***","<0.001"
"syntax-PPMI","EventsAdapt","patient_freq_norm",-0.0264499626263918,0.00493301286641417,779.876493436166,-5.36182721242696,1.08620448447633e-07,"baselines",4.34481793790532e-07,"***","<0.001"
"syntax-PPMI","EventsAdapt","verb_freq_norm",-0.0377596917025229,0.00465599680549836,376.83815118226,-8.10990498488568,7.19970514873985e-15,"baselines",2.87988205949594e-14,"***","<0.001"
"syntax-PPMI","EventsAdapt","sentence_freq_norm",-0.0023030816466023,0.00571022693486546,1563.43535640878,-0.403325764960437,0.686763740585836,"baselines",0.810003454450633,"","0.81"
"syntax-PPMI","EventsAdapt","cNumTokens",-0.0725452545734619,0.0159147520735885,414.108013585848,-4.55836536051699,6.79594556075083e-06,"baselines",9.06126074766778e-06,"***","<0.001"
"syntax-PPMI","EventsAdapt","PlausibilityImplausible:TrialTypeAAR",-0.00018988305642615,0.00469635491877349,1124.50913611377,-0.0404320073142471,0.967755890048097,"baselines",0.967755890048097,"","0.968"
"syntax-PPMI","EventsAdapt","PlausibilityImplausible:TrialTypeAI",0.00304069594974536,0.00493213381088796,1125.04076654272,0.616507188639703,0.537684554035808,"baselines",0.537684554035808,"","0.538"
"syntax-PPMI","EventsAdapt","PlausibilityImplausible:VoiceA>P",-0.00932221284506394,0.00669716710793308,1128.17503524056,-1.39196360115031,0.164207760098835,"baselines",0.262932831502787,"","0.263"
"syntax-PPMI","EventsAdapt","TrialTypeAAR:VoiceA>P",-0.0142483696724931,0.00664718254810623,1130.60494885304,-2.14352014095843,0.0322842109078305,"baselines",0.0645684218156611,"","0.065"
"syntax-PPMI","EventsAdapt","TrialTypeAI:VoiceA>P",0.00989089713416345,0.00676006973459159,1137.4697227435,1.46313537026863,0.143706599925099,"baselines",0.143706599925099,"","0.144"
"syntax-PPMI","EventsAdapt","PlausibilityImplausible:TrialTypeAAR:VoiceA>P",0.0110107561865157,0.00938245760394068,1128.1750352607,1.17354712926079,0.240824160243216,"baselines",0.481648320486432,"","0.482"
"syntax-PPMI","EventsAdapt","PlausibilityImplausible:TrialTypeAI:VoiceA>P",-0.0117887837225402,0.009489705009244,1128.17503526414,-1.24227083044802,0.21439481679251,"baselines",0.285859755723347,"","0.286"
